PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
AO9e8,8/8/8/6pp/8/k4PPP/p7/K7 w - - 1 46,f3f4 h5h4 g3g4 g5f4 g4g5 f4f3 g5g6 f3f2 g6g7 f2f1q,1627,77,93,5682,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong,https://lichess.org/Qoy5D0Eo#91,
AOR7P,5k2/6p1/2Q2n1p/q2p4/8/2P3P1/3N1PP1/6K1 w - - 1 29,d2f3 a5a1 g1h2 f6g4 h2h3 g4f2 h3h4 a1h1 f3h2 h1h2,1824,80,96,22037,endgame mate mateIn5 veryLong,https://lichess.org/dmRRyDbs#57,
APCdc,5rk1/p3br1p/1p4p1/n2qP3/2pP1P2/2P1B1RR/2Q3PP/6K1 b - - 5 26,g8g7 h3h7 g7h7 c2g6 h7h8 g3h3 e7h4 h3h4 f7h7 h4h7,1964,77,85,145,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/DNKFjps4/black#52,
APbDv,5rk1/pp2Rrpp/2b1Q3/2p2p2/8/2P2Nq1/PPB3P1/5K1R b - - 6 22,c6f3 e6f7 f8f7 e7e8 f7f8 c2b3 c5c4 b3c4 f3d5 c4d5 g8h8 e8f8,1880,76,92,264,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Yh4Ecxka/black#44,
ARCSE,5k2/1R3p1p/5bp1/3p1bN1/1p1P3Q/2q5/r5PP/3R2K1 w - - 0 23,h4h7 c3d4 d1d4 f6d4 g1f1 f5d3 f1e1 d4c3 e1d1 a2a1,2293,76,93,697,mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/Wh6idDPd#45,
ARFyI,r1b2rk1/ppR5/1q1BppBp/4Q1b1/8/8/PP3PPP/3R2K1 b - - 0 20,f6e5 g6h7 g8h8 d6e5 g5f6 e5f6 f8f6 d1d8 f6f8 d8f8,1715,78,85,81,exposedKing intermezzo kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/9WppscgL/black#40,
ARrdK,4bk1r/1R6/4pPp1/p1Rp2N1/6p1/8/q6P/5K2 b - - 5 41,h8h2 g5e6 f8g8 f6f7 e8f7 c5c8 g8h7 b7f7 h7h6 c8h8,2254,81,96,23620,advancedPawn anastasiaMate deflection endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/wlwdaDb7/black#82,
ASJS8,5B2/3k1ppR/4p3/4P3/3p1n2/1r1n1N2/3P1PPP/5RK1 w - - 3 25,h7g7 f4e2 g1h1 d3f2 f1f2 b3b1 f3e1 b1e1 f2f1 e1f1,1192,104,43,112,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RNHxOhGc#49,
ASc5Q,2r2rk1/4ppBR/p5p1/3p4/1p1PnQP1/8/PP2q3/K4R2 b - - 0 26,g6g5 h7h8 g8g7 f4e5 f7f6 e5e7 f8f7 h8h7 g7h7 e7f7 h7h8 f1h1 e2h2 h1h2,1862,131,29,20,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Dq4g8MVF/black#52,
ASjCO,4Q3/pp1r1ppk/4b2p/8/8/3rK3/PP2R1PP/5R2 w - - 4 33,e3e4 d7d4 e4e5 d4d5 e5f4 g7g5 f4e4 f7f5 f1f5 e6f5,2340,86,75,135,endgame mate mateIn5 morphysMate veryLong,https://lichess.org/Obzqynen#65,
AUfe4,2kq3r/pp1b2p1/5n2/8/P2P4/2P2Pp1/2B3P1/R2QR1K1 w - - 0 23,d1e2 h8h1 g1h1 d8h8 c2h7 h8h7 h1g1 h7h2 g1f1 h2h1,1380,115,58,71,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/LtkaCj2s#45,
AV6fS,rnb3r1/1ppk1ppp/p3p3/b3P2N/8/2P1BN2/PP2K1PP/3R1B1n b - - 4 14,d7e7 e3g5 f7f6 e5f6 g7f6 g5f6 e7f8 d1d8 f8f7 f3e5,2238,78,95,6574,fork mate mateIn5 middlegame veryLong,https://lichess.org/XIMIeQX1/black#28,Pirc_Defense Pirc_Defense_Other_variations
AVDi7,1rr3k1/5ppp/2q1pP2/p3P3/P2pP3/1P1P1B2/2pQ2PP/2R2K2 b - - 0 27,b8b3 d2g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,1917,77,87,948,deflection endgame kingsideAttack mate mateIn5 veryLong,https://lichess.org/QHodOVst/black#54,
AWBd6,2R5/5pk1/p5p1/5PKp/P1R5/1r5P/r7/8 b - - 0 44,b3h3 f5f6 g7h7 c8h8 h7h8 g5h6 h3c3 c4c3 a2d2 c3c8 d2d8 c8d8,1947,75,94,12251,endgame mate mateIn5 rookEndgame sacrifice veryLong,https://lichess.org/8KSuhFoD/black#88,
AXDDa,5rk1/qpR2ppp/p4n2/P2p4/3bP3/1Q1B2P1/1P2N1KP/8 b - - 0 25,d5e4 b3f7 f8f7 c7c8 f6e8 c8e8 f7f8 d3c4 g8h8 e8f8,1510,148,89,42,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/ssSEICE0/black#50,
AYSZz,r1b3kr/pp2n2p/5p1Q/1Np5/7N/3q4/PP2R1PP/4K3 b - - 4 22,e7f5 e2e8 g8f7 h6h5 f7g7 h4f5 c8f5 e8e7 g7g8 h5f7,2032,77,96,1491,kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/y4YyEorB/black#44,
AZ4F7,4r1k1/pp4n1/2p2pK1/4b3/6P1/1Q3q2/PP6/7R b - - 1 35,f3d5 h1h8 g8h8 b3h3 g7h5 h3h5 h8g8 h5h7 g8f8 h7g7,2058,80,58,62,attraction endgame exposedKing mate mateIn5 sacrifice veryLong,https://lichess.org/TMnVBZRj/black#70,
AZCTE,r1br3k/pp2qpp1/3p1n1p/6N1/3Q3R/8/PPP2PPP/R5K1 b - - 0 21,f6d7 h4h6 h8g8 h6h8 g8h8 d4h4 h8g8 h4h7 g8f8 h7h8,1681,75,90,2607,attraction kingsideAttack mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/39qeuJtZ/black#42,
AaI3E,5rk1/4pp2/p2q2pQ/8/r2Nb1P1/2P5/P7/K2R1R2 b - - 2 25,d6a3 h6f8 g8f8 d4e6 f8g8 d1d8 g8h7 f1f7 h7h6 d8h8,2234,69,95,183289,anastasiaMate attraction deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/O0D0z5fr/black#50,
AauEe,8/3k4/p2p4/3bnQ1P/2p4q/P7/6P1/5RK1 b - - 5 40,d7c6 f5c8 c6b5 f1b1 b5a5 c8c7 a5a4 b1b4 a4a3 c7a5,1559,76,88,539,endgame mate mateIn5 veryLong,https://lichess.org/HC0fZtRs/black#80,
Abswd,4R3/1R3pk1/2p4r/2p2qp1/3p4/3P1PpP/PPP3P1/3Q3K w - - 1 33,e8e7 h6h3 h1g1 h3h1 g1h1 f5h7 h1g1 h7h2 g1f1 h2h1 f1e2 h1g2 e2e1 g2f2,1544,76,100,2308,attraction deflection endgame kingsideAttack mate mateIn5 sacrifice veryLong,https://lichess.org/bBop05dw#65,
Af0Kt,8/8/1R6/5kpp/3n4/3N1PKP/r5P1/8 w - - 0 44,b6d6 h5h4 g3h2 d4f3 h2h1 a2a1 d3c1 a1c1 d6d1 c1d1,1751,77,95,24955,deflection endgame mate mateIn5 pin veryLong,https://lichess.org/1TFHTTQ0#87,
AfvnQ,r2qkb1r/pQp1p1pp/4p3/4P3/3nn3/5N2/PP3PPP/RNB1K2R w KQkq - 0 10,e1g1 d4e2 g1h1 e4f2 f1f2 d8d1 f3e1 d1e1 f2f1 e1f1,1807,85,94,9447,deflection fork mate mateIn5 opening sacrifice veryLong,https://lichess.org/dU6hdEVx#19,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation
AgnGm,rn3rk1/pp3Npp/4b3/4N3/3PQ3/2P3P1/P4P1q/2KR4 b - - 0 21,h2f2 e4h7 g8h7 d1h1 f2h2 h1h2 e6h3 h2h3 h7g8 h3h8,2030,76,95,14609,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/oTX1nZMe/black#42,
Ajsc8,r1q1nrk1/5pbp/6p1/1P1pp3/1n2P3/2N1BP2/1PPQ2PP/1K1R1B1R w - - 0 17,c3d5 a8a1 b1a1 c8a8 e3a7 a8a7 a1b1 a7a2 b1c1 a2a1,1448,77,95,39972,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/7RI8dIfQ#33,Sicilian_Defense Sicilian_Defense_Dragon_Variation
AkQ7y,1rr3k1/5p2/p2p1P1p/3PpQRP/8/3P4/Pp6/1K6 b - - 0 39,h6g5 f5g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,1376,82,97,6296,deflection endgame mate mateIn5 queenRookEndgame veryLong,https://lichess.org/nqQENHit/black#78,
AltTA,5rk1/2q2ppp/b1p2b2/p4P2/P6P/1rN1P3/1B1R2Q1/1K4R1 b - - 1 24,f6c3 g2g7 c3g7 g1g7 g8h8 g7g8 h8g8 d2g2 c7g3 g2g3,2148,86,90,1393,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/8nh0tgmx/black#48,
AmNRg,8/5R2/p1kPp3/2N5/2PK1P2/r2P3r/8/8 b - - 0 41,c6d6 c5b7 d6c6 b7d8 c6b6 f7b7 b6a5 d8c6 a5a4 b7b4,2125,77,90,318,endgame mate mateIn5 veryLong,https://lichess.org/cc1nANnY/black#82,
AmykV,6k1/5rn1/pp1p2p1/2pB4/2Pb1Q2/6PP/1P2RP1K/5q2 b - - 5 32,f1e2 f4f7 g8h7 f7g8 h7h6 g8h8 h6g5 h8h4 g5f5 h4f4,1981,81,96,16602,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/ds32RhWR/black#64,
AnfGe,8/R4p2/4p1k1/4K1n1/4P3/3r3P/1R6/8 w - - 0 46,b2g2 f7f6 e5f4 d3f3 f4g4 f6f5 e4f5 e6f5 g4h4 f3h3,1859,76,95,13443,endgame mate mateIn5 veryLong,https://lichess.org/0Bya3kPb#91,
AnjeK,8/2p1kr2/1PPpb3/6b1/6pq/2Q5/1B2B1RP/6K1 w - - 1 38,b6b7 g5e3 g1h1 h4h2 g2h2 e6d5 e2f3 d5f3 h2g2 f7h7,2344,93,90,692,master mate mateIn5 middlegame pillsburysMate pin sacrifice veryLong,https://lichess.org/0GrtJ45I#75,
Ao1Pd,1r3r1k/1bq1B2p/3R2p1/p1p2p2/P1B1p2Q/1Pb5/5PPP/4R1K1 b - - 1 25,c3e1 e7f6 f8f6 h4f6 c7g7 d6d8 b8d8 f6d8 g7f8 d8f8,1857,75,90,229,kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/fQW51za6/black#50,
AoApz,1kr5/pp4p1/4Nn1p/1Q6/5q2/8/PP4P1/1K2R3 b - - 5 30,f4f2 b5e5 b8a8 e6c7 c8c7 e5e8 f6e8 e1e8 c7c8 e8c8,1720,75,98,4810,backRankMate clearance endgame mate mateIn5 sacrifice veryLong,https://lichess.org/3LMBzG53/black#60,
AoFcn,r1b2rk1/5ppp/p1p1p3/3pP1P1/8/3B4/PqP3PP/R3QR1K b - - 0 17,c6c5 d3h7 g8h7 e1h4 h7g8 g5g6 f7g6 f1f8 g8f8 h4d8 f8f7 a1f1,2484,99,89,5402,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/2lF1sYQ8/black#34,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
ApRxi,7R/2r4p/3pnkpP/4p3/4Pp2/1QP2P2/1P1K4/4Bq2 b - - 4 41,e6c5 e1h4 g6g5 h8f8 f6g6 b3g8 c7g7 g8g7 g6h5 g7g5,1954,75,94,13203,endgame mate mateIn5 veryLong,https://lichess.org/cqRCYV4q/black#82,
Aq1W2,2r2r1k/1b1Q4/1p2p2P/5p1q/8/2Pp4/PP6/K5R1 b - - 1 33,f8g8 d7d4 e6e5 d4e5 h8h7 g1g7 h7h6 e5f6 h5g6 f6g6,2045,74,95,11599,endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/aW23AeVi/black#66,
ArIve,8/ppp4Q/2k1p3/8/N7/KP1P4/P6P/2q5 w - - 7 34,a4b2 c1c5 b3b4 c5c3 a3a4 b7b5 a4a5 c3a3 b2a4 a3a4,1281,79,88,254,endgame fork mate mateIn5 veryLong,https://lichess.org/bfuQj1N3#67,
ArLHK,r1bq1r2/pppnb1pk/4pp2/4P1N1/3P3P/2P5/P4PP1/R1BQK2R b KQ - 1 12,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2332,95,89,782,attraction discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/hZCOCKuf/black#24,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
ArNLI,8/p1p3pk/4r1rp/7q/3P4/BPNQ3b/P1P2R1P/6RK w - - 5 28,f2f3 h3g2 g1g2 h5f3 d3f3 e6e1 f3f1 e1f1 g2g1 f1g1,2342,97,100,105,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/cm3noMTA#55,
AtqLW,r1bk4/5pr1/3p1R2/ppqN4/3nP3/P2P4/BPP3PP/R2Q2K1 w - - 3 21,c2c3 d4e2 g1h1 e2g3 h2g3 g7h7 f6h6 h7h6 d1h5 h6h5,1989,88,87,59,discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/JHGSaOck#41,
Av2nh,1k3rr1/1b1pn2p/pp2p3/n1q5/2P1N3/P7/2BPQPPP/2R2RK1 w - - 0 23,e4c5 g8g2 g1h1 g2g1 h1g1 f8g8 c2g6 g8g6 e2g4 g6g4,2091,82,91,2862,attraction discoveredCheck doubleCheck kingsideAttack master mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/xyqjNkxg#45,
AvDT5,r3r3/pQ1R4/5q2/7k/6RP/2P2pp1/PP3P2/6K1 w - - 2 30,g4g3 e8e1 g1h2 f6h4 g3h3 e1h1 h2h1 h4h3 h1g1 h3g2,1391,79,95,41223,attraction deflection endgame mate mateIn5 pin veryLong,https://lichess.org/EHm7Gjdf#59,
AvylW,r3r3/ppBb2bN/2n3p1/3p1k2/3Pp3/2P3P1/PP1NBP2/2K4R b - - 9 25,c6d4 e2g4 f5g4 h1h4 g4f5 h4f4 f5e6 h7g5 e6e7 f4f7,2291,76,92,3045,attraction mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/0rNo9FHV/black#50,
Aw4xa,2kr3r/Rpp4p/1n3Q2/1q6/3pP3/4b1B1/1PP3PP/R6K b - - 0 22,h8f8 a7a8 b6a8 a1a8 c8d7 a8d8 f8d8 f6f7 d7c6 f7c7,2447,86,63,84,mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/79jC1ToW/black#44,
AwoBO,7k/5p2/1p3Pp1/p1ppq1Rp/2n1b2Q/2P4P/r5P1/4R1K1 b - - 1 37,e5c3 g5h5 g6h5 h4h5 h8g8 h5g4 e4g6 e1e8 g8h7 g4h4 g6h5 h4h5,2482,89,94,4019,exposedKing master mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/1bPNTW4G/black#74,
AxCYI,5rk1/1R3ppp/1nB1p3/3pP1q1/3Pb1P1/4r2P/5Q2/5RK1 b - - 1 22,e3h3 f2f7 f8f7 b7b8 b6c8 b8c8 g5d8 c8d8 f7f8 f1f8,1069,84,87,1092,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CsUY4Tfp/black#44,
AxeSO,8/1Q6/4p1kp/3p1pp1/1B2n3/P2R2PK/5r1P/8 w - - 3 39,g3g4 f5g4 h3g4 h6h5 g4h3 g5g4 h3h4 f2h2 d3h3 h2h3,1854,75,94,8943,attraction deflection endgame mate mateIn5 veryLong,https://lichess.org/4q8D6r0n#77,
Ay91v,3QRb2/p4pkp/1p4p1/2qP4/8/1P6/P1r2PPP/5RK1 w - - 7 30,d8d7 c5f2 f1f2 c2c1 f2f1 f8c5 e8e3 c5e3 g1h1 c1f1,1485,84,92,228536,backRankMate endgame mate mateIn5 sacrifice veryLong,https://lichess.org/B1TCJHxj#59,
AyFKn,5rk1/ppp4p/8/3pR3/P1bP2P1/2P5/1P3qPP/R2Q2K1 w - - 1 24,g1h1 c4f1 e5g5 g8h8 g5g8 h8g8 d1f1 f2f1 a1f1 f8f1,1933,77,95,15431,backRankMate endgame mate mateIn5 veryLong,https://lichess.org/k463JlAY#47,
AyNaC,1k2r3/1Pq2np1/4p3/p3np2/P1QP4/B6r/5P1N/R4RK1 w - - 1 25,c4a6 e5f3 h2f3 h3g3 g1h1 e8h8 f3h2 g3g1 h1g1 c7h2,2223,76,93,11229,attraction discoveredAttack kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Rbj9lt4M#49,
AywUp,7r/6k1/5pP1/p1p2Q2/Pp1p1pP1/1P1P3P/2P3R1/4q1K1 w - - 6 36,g1h2 h8h3 h2h3 e1h1 g2h2 h1f3 h3h4 f3g3 h4h5 g3h2,1756,77,89,1113,attraction endgame fork mate mateIn5 sacrifice veryLong,https://lichess.org/ftYq8MQO#71,
Az63C,4r3/1b1r3k/p1p1pQ2/5p2/P7/2P4q/5PPP/5RK1 w - - 0 30,g2h3 e8g8 g1h1 c6c5 f2f3 b7f3 f1f3 d7d1 f3f1 d1f1,1691,127,40,21,discoveredAttack discoveredCheck endgame mate mateIn5 sacrifice veryLong,https://lichess.org/TpLCXkkj#59,
Azo1i,rn2k2r/p1p2ppp/1p6/2bR1q2/4p3/1Q6/P1P3PP/4R2K b kq - 1 21,f5f2 e1e4 c5e7 b3a4 b6b5 e4e7 e8f8 e7e8 f8e8 a4e4 e8f8 d5d8,2741,93,92,3887,attraction mate mateIn5 middlegame veryLong,https://lichess.org/4FWB6K0d/black#42,
B0jzk,r5rk/p3b2p/1pb2p2/5P2/4p3/3qB2R/PP4PP/R3Q1K1 b - - 1 26,a8d8 h3h7 h8h7 e1h4 h7g7 e3h6 g7f7 h4h5 g8g6 h5g6,2100,75,94,4107,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/T6gr023K/black#52,
B0sg6,rn3b1r/pppkp2p/3q1p2/3P2pQ/8/3BB3/PPP2P1P/2KR4 b - - 3 16,d7c8 h5e8 d6d8 d3f5 e7e6 f5e6 b8d7 e6d7 c8b8 e8d8,1616,77,98,331,mate mateIn5 middlegame queensideAttack veryLong,https://lichess.org/h1uHX3K6/black#32,Van_Geet_Opening Van_Geet_Opening_Berlin_Gambit
B14Y1,1r5r/5pk1/6p1/4PR2/Pq2p1Q1/1pR5/1P4KP/8 b - - 0 33,b4d4 f5f7 g7f7 c3c7 f7f8 g4f4 f8e8 f4f7 e8d8 f7e7,1848,77,93,668,attraction endgame mate mateIn5 sacrifice triangleMate veryLong,https://lichess.org/hSkJa8S0/black#66,
B1Jdk,N7/p2k2pp/1p1q4/8/2Qn4/2P1p3/PP1K1b1P/R6R w - - 0 22,d2d3 d6g6 d3d4 e3e2 d4e5 g6g5 e5e4 g5e3 e4f5 g7g6 f5f6 e3e7,2625,109,91,1683,advancedPawn discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/96CVb69K#43,
B2ZCj,2r2k2/8/3p1p1r/p5b1/Bp2PRQ1/1P6/KPq5/6R1 b - - 1 34,h6h2 f4f6 g5f6 g4g8 f8e7 g1g7 f6g7 g8g7 e7e6 a4d7,1937,75,96,5522,exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/ptRu1Buv/black#68,
B3TbH,3Q1rk1/pp4bp/1n2B1pN/8/8/q6P/P1P3P1/R6K b - - 4 27,g8h8 h6f7 h8g8 f7e5 g8h8 e5g6 h7g6 d8h4 g7h6 h4h6,2293,75,93,3727,discoveredAttack discoveredCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/5cmfh4ym/black#54,
B5tWg,5rk1/2r2ppp/p2bp3/1N1p1n2/5P1q/PP6/1BP3QP/1K3RR1 b - - 0 22,a6b5 g2g7 f5g7 g1g7 g8h8 g7g8 h8g8 f1g1 h4g3 g1g3,2307,80,84,370,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/lY6wrrtB/black#44,
B6EDX,r1b1r1k1/3n1p2/1qn1p1P1/pp1pP3/2p2B2/P1P1Pp2/1PB1QP2/1K1R3R b - - 0 21,f3e2 g6f7 g8f8 h1h8 f8f7 h8h7 f7g8 d1g1 g8f8 f4h6,2273,84,91,5154,advancedPawn kingsideAttack master mate mateIn5 middlegame veryLong,https://lichess.org/n04mZQ79/black#42,
B6ozE,r4rk1/1pqb1ppp/p2bp3/3pNnB1/P2Pn3/2P4P/1P2BPP1/RNQ2RK1 w - - 7 17,e5d7 d6h2 g1h1 e4f2 f1f2 f5g3 h1h2 g3f1 h2g1 c7h2 g1f1 h2h1,2354,87,80,428,deflection discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/hT3sGM8E#33,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
B6uH0,1b2r1k1/2q2pp1/5r1p/pp1R4/4p3/PQP1P2P/1P3PP1/1B1R2K1 w - - 5 27,b3b5 c7h2 g1f1 f6f2 f1f2 b8g3 f2f1 h2h1 f1e2 h1g2,2050,78,92,1042,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CxUWdUaT#53,
B7Nri,1k1r4/pp6/8/1Pp2rpp/P2q4/Q1R3PP/6P1/4R2K w - - 3 35,e1c1 d4d1 c1d1 d8d1 h1h2 f5f1 g3g4 h5h4 g2g3 f1f2,1938,76,95,1344,endgame mate mateIn5 quietMove sacrifice veryLong,https://lichess.org/fSs9Ilco#69,
B7uZB,2Q2R2/p4R2/Pp1p2k1/1N1qp2p/7P/3n4/K1P5/4b3 w - - 8 56,c2c4 d3b4 a2a3 d5d3 b5c3 d3c3 a3a4 c3a1 a4b5 a1a5,1927,76,93,122,exposedKing mate mateIn5 middlegame veryLong,https://lichess.org/p1qqyJRV#111,
B9jGX,7k/ppp2Kp1/3r1pP1/4p2p/5q2/1B6/P3Q3/8 b - - 5 39,d6d8 e2h5 f4h6 h5h6 g7h6 g6g7 h8h7 b3c2 e5e4 c2e4 f6f5 e4f5,1449,86,95,37881,advancedPawn endgame mate mateIn5 veryLong,https://lichess.org/eugcF9Es/black#78,
B9y4l,5rk1/5ppp/p1bNP3/1p4b1/1p1p4/1PqP2P1/P1P1QP1P/1K5R b - - 0 29,f7e6 e2e6 g8h8 d6f7 f8f7 e6c8 g5d8 c8d8 c6e8 d8e8 f7f8 e8f8,1735,77,86,477,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/scak1d0D/black#58,
BAk3K,2r1r1k1/3R3p/3N2p1/1pp2p2/3bp3/qb4P1/3Q1PBP/3R2K1 b - - 1 34,b3d1 d2h6 e8e7 d7e7 a3a2 h6h7 g8f8 e7f7 a2f7 h7f7,2115,83,84,94,kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/4sKDJ6cH/black#68,
BBPNo,7r/pppkqpp1/3bp3/7r/4N1n1/3BQN2/PPP3PP/R4R1K w - - 5 18,e3d4 h5h2 f3h2 h8h2 h1g1 h2h1 g1h1 e7h4 h1g1 h4h2,2025,80,91,136030,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/6zcuVXF8#35,French_Defense French_Defense_Rubinstein_Variation
BC3CU,1kr2b1r/pp3pp1/3p2p1/3N4/4P3/3Q1P2/P1P2qPP/R1R4K w - - 4 23,a2a4 h8h2 h1h2 f8e7 f3f4 c8h8 d3h3 h8h3 h2h3 f2h4,2282,77,92,3305,attraction clearance kingsideAttack mate mateIn5 middlegame pin quietMove sacrifice veryLong,https://lichess.org/WCsvThk8#45,
BChHt,6k1/R6p/7P/5PK1/8/pr6/8/8 b - - 0 52,b3g3 g5f6 g8h8 a7a8 g3g8 a8g8 h8g8 f6e7 a3a2 f5f6 a2a1q f6f7 g8h8 f7f8q,2463,83,91,3929,advancedPawn defensiveMove deflection endgame mate mateIn5 promotion rookEndgame veryLong,https://lichess.org/ZBeFDWLH/black#104,
BCy1Q,1kq4r/1pb2p2/8/P2p1Bp1/2pN2n1/2P1P1P1/4Q1P1/R2R3K w - - 1 34,h1g1 h8h1 g1h1 c8h8 f5h7 h8h7 h1g1 h7h2 g1f1 h2h1,1395,80,96,10396,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/wumrVPVF#67,
BD0uK,6k1/ppR2p2/2p2nr1/3p1Qpp/8/2P2PP1/Pq5P/4R2K b - - 1 29,b2c3 e1e8 g8g7 c7f7 g7f7 f5e6 f7g7 e6e7 g7h6 e8h8 f6h7 e7h7,2196,87,90,1513,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/Eo7TEOpW/black#58,
BD9mt,r1b4R/4k1p1/p1p1p1p1/1q1p2N1/1B1P4/P2p2P1/1P4K1/8 b - - 1 27,e7f6 h8f8 f6g5 b4e7 g5h5 f8h8 h5g4 h8h4 g4f5 h4f4,2201,85,90,3356,endgame mate mateIn5 pillsburysMate sacrifice veryLong,https://lichess.org/CsqqGCfv/black#54,
BERFa,2k5/ppp5/4p3/4Pp2/1QPp1nbK/1P1P3q/P7/R4R2 w - - 1 31,h4g5 h3h5 g5f4 h5h6 f4g3 h6h3 g3f2 h3h2 f2e1 h2e2,2379,78,93,8070,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/TjtWXwO8#61,
BEbnT,5rk1/1pp3pp/8/pN1PP2q/6b1/5pP1/PP3P1P/R2Q1RK1 w - - 1 25,g1h1 h5h3 f1g1 f8f5 d1f1 h3h2 h1h2 f5h5 f1h3 h5h3,2157,79,85,95,attraction kingsideAttack mate mateIn5 middlegame operaMate sacrifice veryLong,https://lichess.org/1SaYJPad#49,
BG2KL,5q2/p5RQ/kppp4/4p2P/4P3/1BPP4/PP2Kr2/7R w - - 0 32,e2d1 f8f3 d1c1 f3e3 c1b1 e3d3 b1a1 f2f1 h1f1 d3f1 b3d1 f1d1,2382,79,93,9720,backRankMate endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/Rki8rVuc#63,
BGEeu,3r1rk1/p5pp/8/8/2bQ3N/6N1/PPq2PPP/R1B2RK1 w - - 1 21,d4c3 c2f2 f1f2 d8d1 c3e1 d1e1 g3f1 e1f1 f2f1 f8f1,1954,79,94,16055,kingsideAttack mate mateIn5 middlegame operaMate sacrifice veryLong xRayAttack,https://lichess.org/UbnqwfpX#41,
BGc9D,8/1pk1Q3/p3p1p1/2Bp1q2/8/8/5P2/5K2 b - - 7 57,c7c6 e7d6 c6b5 d6b6 b5c4 b6b4 c4d3 b4b3 d3e4 b3e3,2428,101,89,989,endgame mate mateIn5 veryLong,https://lichess.org/0HFJT4Pc/black#114,
BGxce,1k1r4/ppp1R3/7B/2N3p1/1P3p2/4n2P/P2r2P1/R6K w - - 3 29,h6g5 d2d1 a1d1 d8d1 h1h2 e3f1 h2g1 f1g3 e7e1 d1e1 g1f2 e1f1,1935,75,94,16282,discoveredAttack discoveredCheck hookMate mate mateIn5 middlegame veryLong,https://lichess.org/KetqP97M#57,
