PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
27HEf,r2q1rk1/pp3ppp/2np4/2p5/2P1Pn2/P2B1N2/1BP2P1K/R5R1 b - - 4 19,f4d3 g1g7 g8h8 g7g8 h8g8 a1g1 d8g5 g1g5,2237,79,92,1780,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/BZx22bAL/black#38,Scotch_Game Scotch_Game_Other_variations
27KOx,8/1p3pp1/2p2b1p/p4P2/r4B1k/3p1K1P/6P1/4R3 b - - 1 50,c6c5 g2g3 h4h5 g3g4 h5h4 f4g3 h4g5 h3h4,1498,76,83,85,endgame mate mateIn4 veryLong,https://lichess.org/4Aan8sdd/black#100,
27cUU,1r4k1/pPp1b1pp/5n2/3p1q2/P1N5/4Bp1P/1PP2P1K/R2Q1R2 w - - 0 19,c4d2 e7d6 h2g1 f5g6 e3g5 g6g5 g1h1 g5g2,2079,76,97,1471,mate mateIn4 middlegame veryLong,https://lichess.org/R9XQOFCX#37,
27czJ,5rk1/pp3q1p/4p1p1/1b1pP1b1/3P4/2P1B1NR/PP4PP/3Q2K1 w - - 3 24,e3g5 f7f2 g1h1 b5f1 g3f1 f2f1 d1f1 f8f1,1963,104,69,88,backRankMate mate mateIn4 middlegame veryLong,https://lichess.org/9V5KxoVh#47,
27k8w,8/2b1r3/6p1/1pkpqnNp/pNp4P/P1P3P1/1P1Q1PK1/4R3 b - - 1 45,e5e1 d2d5 c5b6 d5c6 b6a7 c6a6 a7b8 b4c6,1630,77,96,17774,mate mateIn4 middlegame veryLong,https://lichess.org/i4feTPoJ/black#90,
27nBc,2k5/5pq1/pp1p4/2pP1Pr1/P1P3r1/1P4Qp/7K/5RR1 w - - 0 39,g3d6 g7b2 h2h1 g4g1 f1g1 g5g1 h1g1 b2g2,2557,81,93,735,attraction endgame exposedKing mate mateIn4 veryLong,https://lichess.org/Xk4iE8zr#77,
27rLm,r3k2r/1pp1qppp/pbnp4/3P4/2P1nP2/2N4B/PP2N3/R1BQK2R w KQkq - 0 14,d5c6 e7h4 e2g3 h4g3 e1e2 g3f2 e2d3 e4c5,1916,76,96,14458,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/IVXonoBt#27,English_Opening English_Opening_Kings_English_Variation
28GHH,4r1k1/2B2pp1/3P3p/1Q6/2n5/2P5/4qPPP/5RK1 w - - 1 28,d6d7 e2f1 g1f1 c4d2 f1g1 e8e1 b5f1 e1f1,1431,77,91,1331,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/D5PH5S2g#55,
28V4G,2r2rk1/1Q5p/6p1/p3p3/1P6/8/q4PPP/3R1RK1 w - - 0 29,d1d7 a2f2 f1f2 c8c1 d7d1 c1d1 f2f1 d1f1,1421,75,96,25459,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/cPcbPzzg#57,
28dGM,2r3k1/6pp/p4q2/5b2/3P4/PP2QB2/1B4PP/6K1 b - - 0 27,c8c2 e3e8 f6f8 f3d5 f5e6 d5e6 g8h8 e8f8,1300,78,72,107,endgame mate mateIn4 veryLong,https://lichess.org/6nFhHdoV/black#54,
28lny,rn2kb1r/pp2qpp1/4p3/2Pp4/3P1P2/2N3p1/PP2B1P1/R1BQ1RK1 w kq - 1 16,f1f3 h8h1 g1h1 e7h4 h1g1 h4h2 g1f1 h2h1,1632,77,93,1177,attraction kingsideAttack mate mateIn4 opening sacrifice veryLong,https://lichess.org/4dsF7Fet#31,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
28qOW,r5k1/4R2p/5pp1/1qpP4/8/5Q2/1b3PPP/2B3K1 w - - 0 23,c1b2 a8a1 b2a1 b5b1 f3d1 b1d1 e7e1 d1e1,1484,76,92,1641,endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/RgYruD6K#45,
28vBL,2r5/p2n1pk1/6p1/2p1p3/3pP3/1Q1Pq3/P5RR/5K2 b - - 5 37,c8b8 h2h7 g7h7 b3f7 h7h8 g2h2 e3h6 h2h6,1714,75,89,1004,attraction deflection endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/2ZOuoQ3M/black#74,
28xfj,r2R2kr/p3Q1pp/8/2N2p2/4n3/5K2/1q4PP/2R5 b - - 5 29,a8d8 e7e6 g8f8 c5d7 d8d7 c1c8 d7d8 c8d8,2136,97,74,40,clearance mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/NXDXESrP/black#58,
29Bri,6r1/p1pqkp2/P2p1p2/2pPp1rp/3P1n2/5B1P/2PQ1PPK/R5R1 w - - 0 26,d4c5 g5g2 f3g2 g8g2 g1g2 d7h3 h2g1 h3g2,1512,76,92,2311,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/x8oq3M9I#51,
29GZI,4B3/q1B5/p2Q4/2p1p3/2k5/Pp6/1P6/1K6 w - - 4 52,c7a5 a7h7 e8g6 h7h1 a5e1 h1e1 d6d1 e1d1,1273,75,99,3274,endgame mate mateIn4 veryLong,https://lichess.org/3BXHu2ZU#103,
29SLM,5rk1/1q2Bppp/pn2p3/8/2r1N2Q/8/PP3PPP/4R1K1 b - - 4 24,f8e8 e4f6 g7f6 h4g3 c4g4 g3g4 g8h8 e7f6,1890,117,50,20,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LLfDXwcQ/black#48,
29bUa,r1bq1rk1/pp4pp/8/2bN1p2/2BRn3/1P2Q3/P1P3PP/1K4NR b - - 2 16,c5d4 d5e7 g8h8 e7g6 h7g6 e3h3 d8h4 h3h4,2026,74,93,5614,discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DMta6Zsr/black#32,Sicilian_Defense Sicilian_Defense_Closed
29jDd,r1b2r1k/ppp2p1p/8/6Rq/3B4/8/P1P3PP/3R2K1 b - - 2 25,f7f6 d4f6 f8f6 d1d8 h5e8 d8e8 f6f8 e8f8,1838,75,65,667,clearance mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/PX9KnYPY/black#50,
29leb,2R5/p3ppk1/6p1/3QP1Kp/Pp6/1P2r2P/6P1/6q1 b - - 1 38,g1e1 c8g8 g7g8 g5h6 e3d3 d5a8 d3d8 a8d8,2134,85,92,238,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/e5k3hC1g/black#76,
2A9zR,4Q3/p1q2np1/5pkp/4p3/2P1B3/2r1P1P1/5P1P/6K1 b - - 6 35,f6f5 e8e6 g6h7 e4f5 g7g6 e6g6 h7h8 g6h7,1595,78,96,9214,deflection endgame mate mateIn4 veryLong,https://lichess.org/uGQvG4UT/black#70,
2AB2X,1k2r3/p1p5/1p3q2/8/3P4/2RQn1pP/PP4P1/4R1K1 w - - 4 38,e1e3 f6f2 g1h1 f2e1 e3e1 e8e1 d3f1 e1f1,2154,76,94,5071,endgame mate mateIn4 sacrifice veryLong xRayAttack,https://lichess.org/r6SHc32Z#75,
2AFZO,4k2r/ppp1b1pp/2p1Q3/4P3/3r4/2K2qB1/PPP2P2/RN6 w k - 2 20,c3d4 c6c5 d4c4 f3e4 c4c3 e4d4 c3b3 d4b4,2028,75,81,318,mate mateIn4 middlegame veryLong,https://lichess.org/ztqUPOnx#39,
2APzy,3k4/1ppq4/3p1n2/3P2Qp/P6r/2N2np1/1PP3P1/R3R1K1 w - - 2 28,g2f3 h4h1 g1h1 d7h3 h1g1 h3h2 g1f1 h2f2,1722,76,75,218,attraction exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Dae7uYqk#55,
2AVkp,r2q3r/pp2kp2/5p2/2b1p3/Q7/2PP2p1/PP1NBPP1/R4RK1 w - - 0 18,d2e4 h8h1 g1h1 d8h8 e2h5 h8h5 h1g1 h5h2,1537,75,96,10116,attraction kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/k26vL2wQ#35,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit
2Ab1h,8/6Q1/4p1kp/2p1B1p1/2P5/6KP/P4PP1/1q5r b - - 10 39,g6h5 g7f7 b1g6 f7f3 g5g4 h3g4 g6g4 f3g4,1435,78,87,264,endgame mate mateIn4 veryLong,https://lichess.org/IImTra4Y/black#78,
2AhDl,3k1b1r/pp1bpQpp/4r3/1B6/8/2P5/P2P1PPP/R1B1K2R w KQ - 2 15,e1f1 d7b5 c3c4 b5c4 d2d3 c4d3 f1g1 e6e1,923,86,79,131,backRankMate hangingPiece mate mateIn4 middlegame veryLong,https://lichess.org/HN7GUvBj#29,Alekhine_Defense Alekhine_Defense_Scandinavian_Variation
2Ass0,r1bq1rk1/7p/p1pp2p1/4b1P1/2B1Pp2/2N5/PPPQ4/R3K2R b KQ - 1 18,g8g7 h1h7 g7h7 d2h2 c8h3 h2h3 h7g7 h3h6,1371,77,96,4727,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/S6R8i9JL/black#36,Sicilian_Defense Sicilian_Defense_Classical_Variation
2B5Mb,r5k1/pp1r2pp/1q2pB2/1b6/6Q1/2N2P2/PPP2bPP/3R1KNR w - - 7 19,g1e2 b5e2 f1e2 b6e3 e2f1 d7d1 c3d1 e3e1,1499,77,96,22743,attraction deflection mate mateIn4 middlegame veryLong,https://lichess.org/pyyYh5LT#37,Blackmar-Diemer_Gambit_Declined Blackmar-Diemer_Gambit_Declined_Brombacher_Countergambit
2B9Hp,4r1k1/pQ3p1p/6p1/3p2r1/8/3B1q2/PPP2PRP/6RK w - - 1 29,b7d7 f3g2 g1g2 e8e1 d3f1 e1f1 g2g1 f1g1,1789,74,88,923,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/TDcy38t5#57,
2B9qj,r1bqr1k1/pp1p1pp1/8/6NQ/8/8/PB3bPP/RN3RK1 w - - 0 18,f1f2 e8e1 f2f1 d8b6 b2d4 b6d4 g1h1 e1f1,1291,75,97,4886,backRankMate deflection fork mate mateIn4 middlegame veryLong,https://lichess.org/wJQVIfzA#35,Italian_Game Italian_Game_Scotch_Gambit
2BFAh,5Q2/1p3ppk/p2B3p/5P2/4r3/1B3b1P/PP3qP1/6RK w - - 1 32,g2f3 f2f3 g1g2 f3h3 d6h2 e4e1 g2g1 h3f3,2136,74,96,5312,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/JMCDQejC#63,
2BOvA,5rk1/5ppp/R1p3q1/8/7P/2n2Q2/2r3P1/5R1K b - - 4 27,g6e4 f3f7 f8f7 a6a8 e4e8 a8e8 f7f8 f1f8,1314,75,98,1974,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Wj7vvQIp/black#54,
2BgT7,1Qbkr3/p4p1p/1pr1pPp1/3pP3/2PR4/1P6/P3q2P/1K1R4 b - - 4 26,c6c7 d4d5 e6d5 d1d5 c7d7 d5d7 d8d7 b8d6,1426,75,93,2034,attraction exposedKing mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/uYobrrb2/black#52,
2BkDd,5k2/2p2P2/1p1r1R2/p4K2/4P3/8/5P2/8 b - - 2 35,d6f6 f5f6 a5a4 e4e5 a4a3 e5e6 a3a2 e6e7,880,88,64,280,advancedPawn endgame mate mateIn4 quietMove veryLong,https://lichess.org/7oCaO5TD/black#70,
2BtsB,3r2k1/2p2p1p/7p/2bN4/6n1/P1P2NPq/5P1P/R1B2RK1 w - - 3 27,d5f4 c5f2 f1f2 d8d1 f3e1 d1e1 f2f1 h3f1,1470,76,98,1500,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/TqvilnbT#53,
2BzwW,7K/1p6/p4k1r/P5n1/8/7P/3Q4/8 w - - 3 65,h8g8 h6g6 g8f8 g5e6 f8e8 g6g8 e8d7 g8d8,1526,75,95,6350,endgame mate mateIn4 veryLong,https://lichess.org/p92jiQ5V#129,
2CPdt,2k3r1/2p4R/1p1p4/8/b3Pbr1/2BP1N2/PPn1K1P1/1R3B2 w - - 2 24,b2b3 g4g2 f1g2 g8g2 e2d1 c2e3 d1c1 g2c2,1801,75,96,855,mate mateIn4 middlegame veryLong,https://lichess.org/pezuZnbS#47,
2CbxM,8/1pp1kr2/p3R3/4K2p/r3b3/8/8/7R b - - 0 38,e7d7 h1d1 e4d3 d1d3 a4d4 d3d4 d7c8 e6e8,1093,77,81,159,endgame mate mateIn4 veryLong,https://lichess.org/gEn8cove/black#76,
2CjkG,1k6/1P5p/6pP/K4p2/P7/8/8/8 b - - 0 48,f5f4 a5b6 f4f3 a4a5 f3f2 a5a6 g6g5 a6a7,1360,75,97,3770,advancedPawn endgame mate mateIn4 pawnEndgame quietMove veryLong,https://lichess.org/Kad9QBop/black#96,
2D66J,5rk1/p4ppp/4p3/1p2Q3/1q6/2p2PR1/P2r1P1P/R6K b - - 3 25,b4d4 g3g7 g8h8 g7g8 h8g8 a1g1 d4g4 g1g4,1991,75,95,1782,attraction discoveredCheck doubleCheck endgame mate mateIn4 sacrifice veryLong,https://lichess.org/DNb5Rb7L/black#50,
2DeG4,r5k1/2p2r2/p3p3/1p4p1/8/P1PQK1q1/2P3P1/2BRR3 w - - 2 34,e3d2 f7f2 e1e2 g3f4 d3e3 a8d8 d2e1 f2f1,1947,75,94,5421,mate mateIn4 middlegame pin veryLong,https://lichess.org/8Pu4bp2q#67,
2DhEF,7k/np3p2/1br1pP1p/p2pPr2/P2P4/1qP1K3/1P3Q2/R6R b - - 7 33,f5f2 h1h6 h8g8 a1g1 f2g2 g1g2 g8f8 h6h8,1175,79,97,4608,exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/1pfFszx8/black#66,
2DiWx,3rk3/5b2/p1N2R1p/8/2P1p3/1P5P/PQ1p2PK/4q3 b - - 0 37,d2d1q b2e5 e8f8 e5e7 f8g8 e7f7 g8h8 f6h6,1364,77,93,1423,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/JnFKwHCb/black#74,
2EIkt,rn3rk1/pp3pp1/2pb3p/3pN3/3P4/2NQ4/PPP2q1P/2K2RR1 b - - 3 15,f2h4 g1g7 g8g7 f1f7 f8f7 d3g6 g7h8 e5f7,2485,88,93,6180,attraction cornerMate fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/MFk9Bdi4/black#30,French_Defense French_Defense_Knight_Variation
2EQRg,2r2r1k/pp4pp/3Q4/6N1/8/8/q4PPP/1R3RK1 w - - 0 23,b1b7 a2f2 f1f2 c8c1 d6d1 c1d1 f2f1 d1f1,1356,75,92,1463,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/nnukqbhH#45,
2Ebgd,4r1k1/2r3pp/p1p5/3pN3/3PbPQ1/6R1/P1q4P/4K1R1 b - - 3 28,e8b8 g4g7 c7g7 g3g7 g8f8 g7f7 f8e8 g1g8,2195,77,95,2326,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/NPFrVI3m/black#56,
2EcPj,r2q2rk/pp1b1p1p/4pPnQ/3p4/6B1/2P2R2/P5PP/R1B4K b - - 6 20,e6e5 h6h7 h8h7 f3h3 g6h4 h3h4 h7g6 h4h6,1798,75,96,916,attraction kingsideAttack mate mateIn4 middlegame operaMate pillsburysMate sacrifice veryLong,https://lichess.org/NiM5HxEl/black#40,
2Ehs8,rn3rk1/pp3ppp/8/2Nq4/8/8/PP3QPP/3R1RK1 b - - 4 19,d5c6 f2f7 f8f7 d1d8 c6e8 d8e8 f7f8 f1f8,1347,76,91,1266,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/h8DX51Yh/black#38,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
2Eo6U,1r4k1/5Rp1/4p1Pp/3pP2P/b3p3/N1Q1P3/1PP1q3/1K6 w - - 4 30,c3c7 e2d1 b1a2 a4b3 c2b3 d1b3 a2a1 b3b2,1911,195,74,33,endgame mate mateIn4 queensideAttack sacrifice veryLong xRayAttack,https://lichess.org/65GejS98#59,
2F0QF,2R3Q1/pp4p1/6kp/5p2/3n4/q5P1/P4PK1/8 w - - 2 35,c8c7 a3f3 g2h2 f3f2 h2h3 f2f1 h3h4 f1h1,1556,77,97,6630,deflection endgame mate mateIn4 veryLong,https://lichess.org/jVY3OWGP#69,
2FInT,6rk/pb1p4/1p2p3/5pP1/2P1q3/7Q/P2KB3/8 b - - 4 37,h8g7 h3h6 g7f7 h6f6 f7e8 e2h5 g8g6 h5g6,1245,81,91,745,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/vhxLVe6O/black#74,
2FJ6o,4kb1r/5pp1/p7/2p1B3/2P1N2q/3pRPp1/P2P2b1/R2Q2K1 w k - 0 25,e4g3 h4h2 g1f2 g2h3 f2e1 h2g1 g3f1 g1f1,1986,74,94,12215,discoveredAttack discoveredCheck exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/6T4Pf3bW#49,
2FQZA,r6r/p4R1p/4Q1pb/4p1q1/6k1/2P5/PP2NP1P/4K2b b - - 5 23,g4h5 e6h3 g5h4 e2g3 h5g5 f7f5 g6f5 h3f5,1832,76,92,407,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/1qagmrkE/black#46,
2FTRB,5rk1/1p3ppp/r3p3/p1B1P3/q3n3/5Q2/PP4PP/3R1RK1 b - - 0 24,e4c5 f3f7 f8f7 d1d8 a4e8 d8e8 f7f8 f1f8,1330,77,93,8923,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/JfM0vnrQ/black#48,
2FdzU,8/4ppkp/p2p2p1/1p2b3/4Q3/P4P1q/1P3P2/2RR3K w - - 2 27,h1g1 e5h2 g1h1 h2g3 h1g1 h3h2 g1f1 h2f2,1940,74,95,9915,discoveredAttack discoveredCheck endgame mate mateIn4 veryLong,https://lichess.org/2fHa7tng#53,
2FhnG,rb3rk1/pp3ppp/8/3QP1B1/8/5R1P/Pq3PP1/3R2K1 b - - 1 21,b2e5 d5f7 f8f7 d1d8 e5e8 d8e8 f7f8 f3f8,1564,76,94,1924,clearance mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/aEudex31/black#42,
2Fpct,4r3/pp3p1k/3q1Pp1/3p2Qp/3p4/1PP4R/1P2r1PP/1R4K1 b - - 1 24,e8e5 h3h5 h7g8 h5h8 g8h8 g5h6 h8g8 h6g7,1310,122,33,15,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/oBwVaekV/black#48,
2G0oS,1k5r/1b1Q2p1/pp6/1Nq5/1PPRpP2/6Pp/P6P/6K1 b - - 0 28,c5b4 d7c7 b8a8 d4d8 h8d8 c7d8 b7c8 d8c8,1372,75,99,2860,endgame exposedKing mate mateIn4 queensideAttack veryLong,https://lichess.org/jI5unRyO/black#56,
2GHci,1k2q2r/R3n2p/1p2b3/1Pb1Pp2/1p1r3N/5Q2/5PPP/5RK1 b - - 0 28,b8a7 f1a1 e6a2 a1a2 a7b8 f3a8 b8c7 a2a7,1393,75,80,326,mate mateIn4 middlegame veryLong,https://lichess.org/icdtAICW/black#56,
2GKiC,rn3k1r/pbpp1ppp/1p6/3P3q/4Q3/2N1B1P1/P4P2/2K1R1R1 b - - 4 17,b8a6 e3c5 a6c5 e4e7 f8g8 e7e8 a8e8 e1e8,1646,78,96,23720,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/gxEwjal0/black#34,English_Defense English_Defense_Other_variations
2GMGn,7r/1bpNk3/pp2p1Q1/4P1P1/2PP2P1/3B2r1/PP6/6K1 w - - 5 38,g1f1 h8h1 f1f2 g3g2 f2e3 h1h3 e3f4 g2f2,2149,76,96,725,endgame exposedKing mate mateIn4 pillsburysMate veryLong,https://lichess.org/jhOV0GcB#75,
2GYDL,r3r2k/pppn1p1B/1q1p1P2/7Q/7B/2b5/P5PP/R6K b - - 2 23,d7f6 h4f6 c3f6 h7g6 h8g7 h5h7 g7f8 h7f7,1649,76,100,221,discoveredAttack exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/IXCoTxe3/black#46,
2Gf23,kn5r/p3b1p1/2p1pppr/2PpN1n1/Q2P4/4PPP1/P7/2B2RK1 w - - 0 27,e5c6 h6h1 g1f2 h8h2 f2e1 g5f3 e1d1 h1f1,1480,73,95,30269,deflection exposedKing kingsideAttack mate mateIn4 middlegame pin veryLong,https://lichess.org/sLEMq4C5#53,
2Gq3s,8/6PQ/8/6kp/8/8/p5PK/4q3 b - - 0 67,g5h4 h7e4 e1e4 g7g8q e4f4 g2g3 f4g3 g8g3,2735,106,89,902,advancedPawn endgame fork mate mateIn4 promotion queenEndgame veryLong,https://lichess.org/pnCWRpuQ/black#134,
2Grqi,1k1r3r/p1p3pp/1p2B2q/1QN2p2/P7/2P2Pp1/1P4P1/R3R2K w - - 1 23,h1g1 h6h2 g1f1 h2h1 f1e2 h1g2 e2e3 g2d2,2050,75,94,1037,deflection kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/S7KZozmY#45,
2Gzc0,r4rk1/p2R1pp1/2p2bQp/4qP2/1p2P3/1B5R/PP2b1PP/7K b - - 1 26,e5b2 b3f7 f8f7 g6f7 g8h8 h3h6 g7h6 f7h7,1857,77,96,15809,kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/JVvvxUFA/black#52,
2Gznl,r1r2k1Q/p1qn2b1/4p1p1/3pP1P1/1p3P2/3PB3/PpP4R/1K5R b - - 1 28,f8f7 h8g7 f7g7 h2h7 g7g8 h7h8 g8f7 h1h7,1362,74,78,197,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3vLTH8S7/black#56,
2H6ce,1r3rk1/p4p1p/5p2/4p3/4P2N/8/qP2QPPP/3R2K1 b - - 1 20,b8b2 e2g4 g8h8 h4f5 f8g8 g4g8 h8g8 d1d8,1826,76,95,7564,attraction endgame mate mateIn4 quietMove sacrifice veryLong,https://lichess.org/k4fBChMr/black#40,
2HAlU,6k1/2p1rrNn/pp1p1pQp/3PpP2/qPP1P3/4P1R1/6RP/6K1 b - - 0 30,f7g7 g6g7 e7g7 g3g7 g8f8 g7g8 f8e7 g2g7,1987,76,92,1561,exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/6FNjgkrC/black#60,
2HbIo,kr6/1p4pp/p1p5/2bp4/q7/7P/R3QPP1/1R4K1 b - - 1 32,a4f4 a2a6 b7a6 e2a6 c5a7 a6c6 b8b7 c6b7,1574,76,97,14600,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/gdRMrlM6/black#64,
2HgAw,5rk1/p4ppp/1pqr4/4p1P1/8/1Q5P/PP4P1/2R2RK1 b - - 1 22,c6e4 b3f7 f8f7 c1c8 d6d8 c8d8 f7f8 f1f8,1431,75,89,255,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/zu0g0c3Z/black#44,
2Ho24,2b1r1k1/1p3ppp/p7/3p2q1/5N2/1P2Pp1P/PB1Q1P2/2R3K1 w - - 2 23,g1f1 c8h3 f4h3 g5g2 f1e1 g2h1 h3g1 h1g1,1579,75,96,10429,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ytTgtec2#45,
2Hoqq,5r1k/1Q4pp/5q2/4p3/1P1pP3/r7/5PPP/2R2RK1 w - - 0 26,c1c8 f6f2 f1f2 a3a1 c8c1 a1c1 f2f1 c1f1,1294,75,81,362,endgame master mate mateIn4 sacrifice veryLong,https://lichess.org/ocKkzZeS#51,
2IHbp,2r2r2/1b1n1pk1/p3p1pR/q2nP3/3P1N2/2PB4/P2Q2PP/R5K1 b - - 2 23,a5c3 f4h5 g7g8 h6h8 g8h8 d2h6 h8g8 h6g7,2412,78,93,6401,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/orzGS6Vd/black#46,
2IgEx,5rk1/p1Q2ppp/4p3/4P3/3q4/8/Pr4PP/2R2R1K b - - 0 20,d4d2 c7f7 f8f7 c1c8 d2d8 c8d8 f7f8 f1f8,1461,74,98,1311,clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/bTJC1K3d/black#40,
2Ihlp,3r1k1r/1q1np3/4Qpp1/7p/4PP2/1P6/P6P/2R3RK b - - 1 30,f8g7 e6e7 g7h6 g1g6 h6g6 c1g1 g6h6 e7g7,2137,76,93,5740,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Zefzsepb/black#60,
2IilC,2b2r2/2rp2pk/5p1p/ppqpnP1N/4P2R/6Q1/PP4PP/3R3K b - - 1 28,f8f7 g3g7 f7g7 h5f6 h7h8 h4h6 g7h7 h6h7,2114,83,96,3869,arabianMate deflection discoveredAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/DtR5SHb3/black#56,
2InZ4,2k3rr/R1p5/1p2N3/3pPpqn/1P1P3p/2P5/5Q1P/R6K b - - 0 32,g5g4 a7c7 c8b8 a1a8 b8a8 f2a2 a8b8 a2a7,1785,75,95,17425,attraction mate mateIn4 middlegame queensideAttack sacrifice triangleMate veryLong,https://lichess.org/eb8lnC33/black#64,
2IukM,4Qrk1/p4ppp/2p5/3p4/3n4/5qP1/3B3P/4R1K1 b - - 1 36,f3h5 e8f8 g8f8 d2b4 c6c5 b4c5 f8g8 e1e8,1688,77,88,2544,attraction backRankMate endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/fgtsGAKI/black#72,
2J2T7,1k1r3r/3b2pp/Rp3p2/1P2p2n/2NnB3/4B3/5PPP/4K2R b K - 7 24,d7b5 a6a8 b8c7 a8a7 c7c8 c4b6 c8b8 a7b7,2408,87,96,1548,deflection exposedKing mate mateIn4 middlegame operaMate queensideAttack veryLong vukovicMate,https://lichess.org/0LpLoYIU/black#48,
2JECY,1Q4k1/3p3p/2r1p1p1/8/1p3P2/5qP1/PP1R3P/6K1 b - - 1 36,g8g7 d2d7 g7h6 b8f8 h6h5 d7h7 h5g4 h7h4,1652,77,94,1758,deflection endgame mate mateIn4 veryLong,https://lichess.org/wsPd8Rjo/black#72,
2JKlh,3r4/pp3p1k/2ppr3/6P1/2P3P1/P1BP2K1/1P2p3/4R3 b - - 4 32,d6d5 e1h1 h7g6 h1h6 g6g5 c3d2 e6e3 d2e3,1817,76,94,1346,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/plZAjK8H/black#64,
2JMMo,r5k1/2p4p/1p2R1pQ/2q5/6P1/1pB5/2KP3P/3R4 w - - 0 31,c2b1 a8a1 b1a1 c5a3 a1b1 a3a2 b1c1 a2c2,1611,76,93,908,attraction endgame exposedKing mate mateIn4 sacrifice veryLong,https://lichess.org/DW26mK0h#61,
2JgNS,8/8/2R4p/5Kpk/8/1p3PPP/8/1r6 b - - 0 53,b3b2 c6c4 b1g1 c4h4 g5h4 g3g4 g1g4 f3g4,2375,82,90,949,endgame mate mateIn4 quietMove rookEndgame sacrifice veryLong,https://lichess.org/bhyu9noZ/black#106,
2JqXs,1nR4r/4k1p1/5p2/3B4/3P2n1/2P2Nb1/1P4Pp/r1B2R1K w - - 3 33,c8h8 g4f2 f1f2 a1c1 f3e1 c1e1 f2f1 e1f1,1712,79,88,56,deflection mate mateIn4 middlegame veryLong,https://lichess.org/9X4y2ZWu#65,
2Jt3q,7k/1p1q4/pB5p/3Pb1p1/PQ1P3n/6PP/5rBK/3RR3 w - - 2 33,d1d2 f2g2 d2g2 h4f3 h2h1 d7h3 g2h2 h3h2,2407,92,90,2064,deflection fork mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/W2JtB20o#65,
2Jt8Y,3r2k1/5p1p/6p1/1R2p1q1/2p1Qn2/P1P2P2/1P3P1P/5B1K w - - 4 30,e4e5 g5g2 f1g2 d8d1 e5e1 d1e1 g2f1 e1f1,1949,75,96,264,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/kPTeH9Jf#59,
