PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
04nzp,3r3r/1p3pkp/4p3/3bP3/1Q1N3b/1PP4P/PK3n2/6R1 b - - 1 37,g7h6 d4f5 e6f5 b4h4,1895,79,87,936,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/bhTkVzLm/black#74,
04oYd,4r1k1/3R1p1p/p5pK/2p2p2/2P5/P6P/6P1/8 b - - 2 39,e8e3 d7d8 e3e8 d8e8,557,106,79,487,endgame mate mateIn2 rookEndgame short,https://lichess.org/pdo68pSD/black#78,
04otz,8/Q2R2pk/7p/4pPq1/4n3/8/P3n1PP/5R1K w - - 3 28,d7d1 e4g3 h2g3 g5h5,1633,74,86,308,endgame mate mateIn2 sacrifice short,https://lichess.org/pTRWb5su#55,
04p2W,3r1k2/1p3p1p/p4Nnp/8/3pR3/1P6/1PP4P/6K1 b - - 2 32,d8d6 e4e8 f8g7 f6h5,1443,75,96,6493,endgame mate mateIn2 short,https://lichess.org/SGK4cXH6/black#64,
04p2r,4Q3/8/5p2/5kp1/8/6P1/5r1K/8 w - - 1 48,h2h3 g5g4 h3h4 f2h2,933,79,100,87,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/HFonILFW#95,
04pAT,k2r2Q1/pp3R2/4p2p/n2pP2P/2pPn2N/Pq2B1P1/6NK/5R2 b - - 0 33,d8g8 f7f8 g8f8 f1f8,1131,96,78,90,backRankMate master mate mateIn2 middlegame short,https://lichess.org/aizjoghG/black#66,
04pjM,1k1r2nr/pp2b3/6n1/8/2Q1N3/4q3/PP4PP/2RR3K b - - 7 23,e3f4 d1d8 e7d8 c4c8,1238,78,93,1103,mate mateIn2 middlegame queensideAttack short,https://lichess.org/7GS9viTo/black#46,
04pxp,2r3k1/pp2Qppp/8/3p4/2rP4/6PP/PP6/K1qR2R1 w - - 5 25,d1c1 c4c1 g1c1 c8c1,598,112,53,138,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/CzUSyaf3#49,
04q3s,3r1rk1/1pb2p1p/p1p1P1p1/6q1/3B4/2P2Q2/P1P2RPP/5RK1 b - - 0 26,f7e6 f3f8 d8f8 f2f8,563,96,100,126,kingsideAttack mate mateIn2 middlegame pillsburysMate short,https://lichess.org/9dUu7g9i/black#52,
04qGt,5rk1/6pp/3R4/p7/1p5q/1P1Q4/2B3PP/R3r2K w - - 1 34,a1e1 h4e1 d3f1 f8f1,853,92,96,2130,backRankMate endgame mate mateIn2 short,https://lichess.org/OBpw0Jyt#67,
04qkq,1nr2b1k/2q2p2/4pNp1/3pP3/1p1P3P/2B3R1/1P2QPP1/6K1 b - - 1 27,b4c3 e2h5 g6h5 g3g8,1548,77,91,1740,arabianMate kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/8E1mn8o2/black#54,
04r2j,r2q1kQ1/1p5B/p1nppp2/8/8/5N2/PP3PPP/6K1 b - - 3 20,f8e7 g8g7 e7e8 h7g6,1363,75,86,197,endgame mate mateIn2 short,https://lichess.org/q6X73T4b/black#40,
04ri9,6k1/p3B3/2b2bPQ/q1P5/4p3/P2r4/8/5R1K b - - 0 39,e4e3 h1g1 e3e2 h6h7,1411,77,94,12415,defensiveMove mate mateIn2 middlegame short,https://lichess.org/l3PLeY67/black#78,
04sRu,4r3/p5k1/1p1b1qp1/3Q1pN1/7P/2P3P1/PP4K1/5N2 b - - 0 36,f6e5 d5f7 g7h8 f7h7,1045,76,88,238,endgame mate mateIn2 short,https://lichess.org/69ob7tuk/black#72,
04sTW,q4k1r/5p1p/4p3/3n2QP/1p6/1N3P2/1rP3P1/1K1RR3 w - - 0 29,b1b2 a8a3 b2b1 d5c3,1119,130,82,13,mate mateIn2 middlegame short,https://lichess.org/1vLE6hMQ#57,
04sq5,6Qk/2R3pp/pq2p3/1p2N3/8/7P/b4PP1/6K1 b - - 0 28,h8g8 c7c8 b6d8 c8d8,1132,105,38,23,endgame mate mateIn2 short,https://lichess.org/deUXLx37/black#56,
04srM,4n3/5Qpk/4p2p/3b4/P7/1q5P/6P1/5R1K w - - 1 37,f7e8 b3h3 h1g1 h3g2,1254,76,87,630,endgame mate mateIn2 pin short,https://lichess.org/xaB75wr4#73,
04stn,5rk1/R5pp/1p1NN1n1/8/8/2n5/7P/6K1 b - - 1 30,f8b8 a7g7 g8h8 d6f7,1007,75,100,118,endgame mate mateIn2 short,https://lichess.org/3sCPsjzj/black#60,
04tHV,2kr3r/1b3Rpp/pp2p3/2b5/N1p1P3/8/PP4PP/R1B4K w - - 1 22,a4c5 d8d1 f7f1 d1f1,623,100,81,734,backRankMate mate mateIn2 middlegame short,https://lichess.org/QXUrH2vT#43,
04tOW,5Rr1/2kr4/4R1p1/1p3pB1/p7/8/5PPP/6K1 w - - 7 38,f8g8 d7d1 e6e1 d1e1,571,107,83,157,backRankMate endgame mate mateIn2 short,https://lichess.org/AXmRCxaA#75,
04tpr,7r/7k/p7/1p1NPb2/1P3p1K/P4P2/1P6/R4R2 w - - 1 41,d5f6 h7g6 f6h7 h8h7,1407,79,79,93,discoveredAttack discoveredCheck endgame mate mateIn2 pillsburysMate short,https://lichess.org/bqzlfafX#81,
04u3m,2kr1b1Q/p7/1p5p/3p1pp1/P3q3/2p1PNPP/P1P3P1/2KR1B1R w - - 0 22,c1b1 e4b4 b1a1 b4b2,1030,83,92,319,mate mateIn2 middlegame queensideAttack short,https://lichess.org/FWR43EQV#43,
04uw5,r2q1rk1/1pp2pp1/p2p3p/2b1p3/P1BPPn2/2P2P2/1P3P1P/R1BQR1K1 w - - 1 15,d4c5 d8g5 g1f1 g5g2,1362,83,90,57,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/y4jrhoIy#29,Four_Knights_Game Four_Knights_Game_Italian_Variation
04v7W,r3r1k1/pp3pp1/2Pb3p/8/5q2/1BN2n1P/PP2QPP1/R3R1K1 w - - 1 18,e2f3 f4h2 g1f1 h2h1,1123,77,100,197,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ujiIUjci#35,French_Defense French_Defense_Exchange_Variation
04vYE,6k1/pbb2p2/1p4pp/4q3/P1BpP1P1/1P5P/2PNQP2/6K1 w - - 4 34,c4d3 e5h2 g1f1 h2h1,800,81,100,80,endgame kingsideAttack mate mateIn2 short,https://lichess.org/EPjEiDLO#67,
04wIC,2r3k1/ppr2pPp/4N1b1/3pP3/8/2Pq3P/PP3QP1/R4R1K b - - 0 29,f7e6 f2f8 c8f8 g7f8q,1305,79,79,115,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/ZY0XzPn4/black#58,
04wOM,3R1rk1/pp3ppp/1b6/8/8/4QN2/PPq2PPP/4R1K1 b - - 0 19,f8d8 e3e8 d8e8 e1e8,478,110,96,646,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/0Eanj8dR/black#38,
04wRt,r5kr/pppb4/1P2pQ1p/6p1/1n6/q3P1B1/3KNPPP/3R1B1R w - - 4 21,g3e5 a3d3 d2c1 d3c2,1288,75,97,3677,master mate mateIn2 middlegame short,https://lichess.org/4l95EU50#41,
04wY8,1r2r3/3qP1pQ/5kBp/p7/3b1P1P/1p4P1/1P2R3/5R1K w - - 5 38,g6e8 d7h3 e2h2 h3f1,1394,98,79,74,fork mate mateIn2 middlegame short,https://lichess.org/p4xObJ6C#75,
04wpg,8/8/8/1r6/7R/5P2/5kPK/8 w - - 1 53,h4d4 b5h5 d4h4 h5h4,919,89,68,71,endgame mate mateIn2 rookEndgame short,https://lichess.org/NeJm4gsk#105,
04x6j,2r3k1/5ppp/Q3b3/2p1P3/prP5/1P2q3/P4NPP/3R1RK1 b - - 3 25,a4b3 a6c8 e6c8 d1d8,983,77,90,359,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/JB9xYjVX/black#50,
04xE4,4r1k1/1p3pp1/pN1p3p/5P2/6P1/P2b3P/qPP3Q1/2KR4 w - - 0 24,d1d3 a2a1 c1d2 a1e1,1652,75,86,142,endgame mate mateIn2 queensideAttack short,https://lichess.org/XfD3yYYd#47,
04xNg,r3k2r/5p2/b3pQ1p/p2pP1p1/8/PBP5/2P3qP/2KR4 b kq - 1 27,h8f8 b3a4 a6b5 a4b5,948,114,100,17,mate mateIn2 middlegame short,https://lichess.org/bPO6DfQG/black#54,
04xS4,r7/ppp2k2/2b5/2b1P3/5PP1/2P5/PP4P1/R1B2R1K w - - 0 28,f4f5 a8h8 c1h6 h8h6,1064,79,93,416,endgame mate mateIn2 pillsburysMate short,https://lichess.org/JN4J9ZDa#55,
04xcR,2r3k1/1p2bpp1/1q2p2p/pP1pP3/r4P2/1RP3PP/2Q4K/1BR5 b - - 1 29,a4c4 c2h7 g8f8 h7h8,707,101,94,189,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/C2WbgORH/black#58,
04xcy,5r1k/6pp/1p6/p7/3pR3/bP1Q4/5qPP/4R2K w - - 0 31,e4e2 f2f1 e1f1 f8f1,1000,82,96,102,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/gUpJanWK#61,
04xhV,r3r1k1/1b3pp1/pp3q1p/2pPnB2/2P1Q3/6BP/PP3PP1/R3R1K1 b - - 1 22,e5c4 e4e8 a8e8 e1e8,1489,74,89,321,kingsideAttack mate mateIn2 middlegame pillsburysMate short,https://lichess.org/q2Z9yAPu/black#44,
04xlw,3r2k1/bp1r1ppp/p2q4/8/4Q3/P6P/1P3PP1/3RRBK1 b - - 2 23,d6d1 e4e8 d8e8 e1e8,1281,76,83,595,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/yoXEvFw9/black#46,
04yPy,2r3kb/4pp1p/3p1npB/4PN1P/6P1/rp3P2/1PqQ4/K2R3R w - - 0 26,b2a3 b3b2 a1a2 b2b1q,1345,78,90,354,advancedPawn discoveredCheck doubleCheck mate mateIn2 middlegame promotion short,https://lichess.org/uh2bAjD5#51,
04yij,r2r2k1/5p1p/p5pP/2q1P1b1/8/2p5/PPP1BQ2/1K3R2 b - - 1 27,c5b4 f2f7 g8h8 f7g7,1031,83,94,95,mate mateIn2 middlegame short,https://lichess.org/NJRseerf/black#54,
04z4b,4rbk1/1p6/p1p3P1/2PpP2p/3q4/1P2BQ1P/P7/5RK1 b - - 1 35,d4e5 f3f7 g8h8 f7h7,1187,143,85,7,endgame mate mateIn2 short,https://lichess.org/x0YlJCrs/black#70,
04zl6,2r1rbk1/1n3pp1/2b4p/1p1np2P/1P2N2q/2PQ2N1/1BB2PP1/R3R1K1 b - - 3 24,d5f4 e4f6 g7f6 d3h7,1032,77,100,619,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/X2nZTKPN/black#48,
04zwl,3k4/R7/3K4/4Pp2/8/pr1p4/8/8 b - - 2 54,d3d2 a7a8 b3b8 a8b8,1191,267,67,11,endgame mate mateIn2 rookEndgame short,https://lichess.org/G3BPUl54/black#108,
04zy6,r1bkr3/pp3pbp/2p1pnp1/8/2B1P3/2B5/PPP2PPP/RN1R2K1 b - - 3 11,d8e7 c3b4 c6c5 b4c5,1010,78,100,226,mate mateIn2 middlegame morphysMate short,https://lichess.org/Vevcuw4Q/black#22,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
050MV,8/6pk/R6p/P7/6P1/r5K1/8/8 w - - 3 34,g3h4 g7g5 h4h5 a3h3,870,78,90,586,endgame mate mateIn2 rookEndgame short,https://lichess.org/NMNi4LAb#67,
050iD,6k1/p1B4p/4pPp1/2p5/8/8/Pr3PPP/4R1K1 w - - 0 31,e1e6 b2b1 e6e1 b1e1,595,103,71,244,backRankMate endgame mate mateIn2 short,https://lichess.org/nSTTaDmD#61,
050jP,r2q1rk1/1b1p1ppp/p3n3/1p1N4/4Q3/8/PPB2PPP/R4RK1 b - - 0 18,f8e8 e4h7 g8f8 h7h8,1500,500,100,1,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/cyhRZZxh/black#36,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
050mg,8/6R1/8/5p2/2P5/1B2k3/Pr6/5K2 w - - 0 45,g7g2 b2b1 b3d1 b1d1,1152,82,93,102,endgame mate mateIn2 short,https://lichess.org/XIW99kFk#89,
050t6,2r1r1k1/bN3ppp/8/1ppq2PP/p2p4/P5RB/1P1QPP2/2R1K3 w - - 6 28,h3c8 d5h1 g3g1 h1g1,901,80,74,64,mate mateIn2 middlegame short,https://lichess.org/Eyyc8hew#55,
050wQ,r1b2rk1/p4ppp/1n6/1P2q3/4p1n1/1BN1P3/1P1NQPP1/R4R1K w - - 2 19,g2g3 e5h5 h1g1 h5h2,1090,77,100,558,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/iePQV8Y4#37,
050zk,3k4/pp6/8/2p1pB2/5n2/P1PP4/1r5P/4R2K w - - 0 37,e1e5 b2b1 e5e1 b1e1,991,97,96,162,endgame mate mateIn2 short,https://lichess.org/xMy9gJDM#73,
051Fx,7k/p4rp1/8/2R2Bp1/5bP1/2p2K2/P7/8 b - - 1 47,f4d2 c5c8 f7f8 c8f8,458,99,100,61,endgame mate mateIn2 pillsburysMate short,https://lichess.org/SdWW04po/black#94,
051Ol,2kq3r/2p2ppp/1nQbpn2/1P6/3P1P2/4B3/6PP/R4RK1 b - - 5 23,d8d7 a1a8 b6a8 c6a8,1145,76,95,834,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/T4bs9Vpt/black#46,
051VC,4r2k/ppp2p1B/5p2/7q/Q7/2P2P2/PP3P1P/6RK w - - 7 26,a4d4 h5f3 g1g2 e8e1,1035,91,95,287,endgame mate mateIn2 short,https://lichess.org/uAyZaNHh#51,
051Wu,6k1/2b4p/6p1/p2p4/1pr5/2P2Q1P/PP1B3q/4RK2 b - - 3 31,h2d2 e1e8 g8g7 f3f8,1341,120,86,78,dovetailMate endgame mate mateIn2 short,https://lichess.org/FSBhgDaO/black#62,
051eO,4R3/7k/1p6/3BP1pp/5r2/6KP/6P1/6b1 w - - 2 47,h3h4 g1f2 g3h3 f4h4,1636,77,93,256,endgame master mate mateIn2 operaMate short,https://lichess.org/URz2lqGY#93,
051ka,7k/1q1r2Np/1p4p1/p3n3/4P3/1QP1P2P/PP4P1/5RK1 b - - 0 25,d7g7 f1f8 g7g8 f8g8,788,81,100,216,endgame mate mateIn2 short,https://lichess.org/AQJlYqBb/black#50,
051tU,2b3k1/3q2pp/8/p2QppN1/P2p4/6P1/4PP1P/2R3K1 b - - 0 35,d7d5 c1c8 d5d8 c8d8,596,94,100,67,endgame hangingPiece mate mateIn2 short,https://lichess.org/HFzQBcdq/black#70,
052aq,r7/2k3p1/1np1p2p/1p2p3/1P2P3/1R2N2P/1K1R1PP1/r1N5 w - - 7 32,c1d3 a8a2 b2c3 b6a4,1624,75,98,5296,master mate mateIn2 middlegame short,https://lichess.org/LtenGgBI#63,
052ay,3k2r1/p1p1np2/QBp4p/3pP3/6q1/2N2N2/PP3P1K/R4R2 w - - 3 24,f1g1 g4h5 f3h4 h5h4,1474,80,76,69,fork mate mateIn2 middlegame short,https://lichess.org/oRE5pInb#47,
052fH,8/6p1/6Rp/4N1n1/1r6/4P1kP/6P1/6K1 w - - 3 46,e5d3 b4b1 d3e1 b1e1,888,185,54,8,endgame mate mateIn2 short,https://lichess.org/sTRrM40O#91,
052iW,r6r/pQ3pp1/2pk1q1p/3b4/P2P4/1p3P2/1B4PP/R3R1K1 b - - 0 32,h8b8 b2a3 c6c5 d4c5,1388,79,67,60,mate mateIn2 middlegame short,https://lichess.org/HGj890T6/black#64,
052is,2r3k1/1p4pp/6P1/2R2P1P/b7/P2R2K1/2n5/8 b - - 6 44,c8c5 d3d8 a4e8 d8e8,450,113,92,714,endgame mate mateIn2 short,https://lichess.org/1aGtp5jU/black#88,
052j3,1k1rr3/p4ppp/2qN4/P1B5/8/2P1Q3/P4PPP/RN4K1 w - - 5 25,d6e8 d8d1 e3e1 d1e1,916,84,97,2672,mate mateIn2 middlegame short,https://lichess.org/AZJm0MY6#49,
053Os,5rk1/6p1/3PP2p/1B4p1/2P5/P1n5/6PP/3R2K1 w - - 1 33,d1f1 c3e2 g1h1 f8f1,835,78,89,210,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/h97DFIXe#65,
053a0,3r2k1/2p2ppp/1p2p3/3P4/2P5/1P2Q2P/2q2PP1/4R1K1 b - - 0 24,e6d5 e3e8 d8e8 e1e8,1212,93,56,80,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/Wb1hlb9U/black#48,
053f9,6kR/pp2qpb1/2prr3/4PQp1/3P2P1/5P2/PP6/2K4R b - - 1 27,g7h8 f5h7 g8f8 h7h8,983,78,95,325,deflection endgame mate mateIn2 short,https://lichess.org/dGOI1hm5/black#54,
053iJ,3r4/1k5p/4Q1p1/4P3/2p2P2/8/P5PP/7K w - - 0 32,e6c4 d8d1 c4f1 d1f1,546,94,73,39,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/x8gqGtun#63,
053wO,3rr1k1/2p1np1p/p5p1/1p1R3q/1P3b2/P4N1P/BB2QPP1/4R1K1 b - - 0 23,e7d5 e2e8 d8e8 e1e8,855,120,82,35,kingsideAttack mate mateIn2 middlegame pillsburysMate short,https://lichess.org/bdxLagBj/black#46,
054R0,2r3k1/p1p1q1p1/2Qn3p/5p2/2pB4/2P5/Pr3PPP/4R1K1 w - - 0 24,e1e7 b2b1 e7e1 b1e1,956,98,73,34,backRankMate endgame mate mateIn2 short,https://lichess.org/DGWubGmy#47,
054YA,6k1/1R3pp1/p4n1p/8/PP1bPP2/1N4P1/3r2rP/6RK w - - 0 39,g1g2 d2d1 g2g1 d1g1,850,79,100,140,endgame mate mateIn2 operaMate short,https://lichess.org/ZA7ck6OZ#77,
054kt,4r1k1/4qppp/p1p5/1p6/8/2P1Q2P/5PP1/4R1K1 b - - 0 40,e7d7 e3e8 d7e8 e1e8,684,124,67,17,backRankMate endgame mate mateIn2 short,https://lichess.org/4YjnyVxe/black#80,
054oh,2r3k1/p4Qpp/1pr5/3p4/3P4/4q1P1/PP3RKP/8 b - - 1 32,g8h8 f7f8 c8f8 f2f8,569,130,25,40,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/o75RDw1H/black#64,
0550i,2r3k1/p1pR1ppp/1p4b1/4r3/2P1P3/5B1P/P4KP1/3R4 b - - 3 26,e5c5 d7d8 c8d8 d1d8,400,113,95,1007,backRankMate endgame mate mateIn2 short,https://lichess.org/rENNiTCZ/black#52,
0557I,7B/1p1k1p1p/3pp3/4b2N/2P4q/1QP5/PP3PPn/R6K w - - 1 31,h8e5 h2f3 e5h2 h4h2,1237,76,97,10937,discoveredAttack discoveredCheck endgame mate mateIn2 short,https://lichess.org/wUJFFLCQ#61,
055Rv,8/4bp2/p3k3/4Ppp1/1PPRqP2/8/3Q1KP1/r7 b - - 0 32,e4b1 d4d6 e7d6 d2d6,1090,76,83,145,endgame mate mateIn2 sacrifice short,https://lichess.org/cf56mvI6/black#64,
055gT,r5k1/5p2/5Bp1/p6p/2r4P/5pK1/P2R1P2/8 b - - 1 32,a8a6 d2d8 g8h7 d8h8,663,101,52,49,endgame mate mateIn2 operaMate short,https://lichess.org/jEYHCgdi/black#64,
055jM,r4k1r/ppqb2pp/4p1B1/3pP3/8/2bQ2B1/P1P2PP1/RN3K1R b - - 6 17,c3a1 d3f3 f8e7 g3h4,2146,75,94,11242,mate mateIn2 middlegame short,https://lichess.org/V73sGGvw/black#34,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
055uf,rn3rk1/p4Rp1/1pp3P1/2n5/2Q1p1q1/2P5/P5P1/R5K1 b - - 0 25,f8f7 c4f7 g8h8 f7f8,1016,90,96,218,mate mateIn2 middlegame short,https://lichess.org/xeYk0Hkw/black#50,
0560H,5rk1/5p2/1q3Q1p/4p3/2P1P3/5N2/Pr3PPP/3R2K1 w - - 1 23,f6e5 b6f2 g1h1 f2g2,947,104,95,878,endgame mate mateIn2 short,https://lichess.org/67efYfCR#45,
056pg,r1k5/2pR3R/pbp1r2p/2N1p1pb/4P3/2P3PP/PP4P1/7K b - - 6 24,e6d6 h7h8 h5e8 h8e8,871,78,91,503,mate mateIn2 middlegame short,https://lichess.org/mpUYp6XN/black#48,
0579n,5k2/p3q3/1p1p1p2/2p2Pp1/4r3/1Q5R/P1P1r1PP/5RK1 b - - 5 38,e2e1 h3h8 f8g7 b3g8,1033,107,100,18,endgame mate mateIn2 short,https://lichess.org/pMpydjaj/black#76,
057XH,2r1k2r/pp3p1p/4pQp1/1b1pPn2/3P1P2/B7/P4RPP/RNq3K1 w k - 8 20,a3c1 c8c1 f2f1 c1f1,668,103,95,1772,kingsideAttack mate mateIn2 middlegame operaMate short,https://lichess.org/ZdaGGXez#39,
057lB,r1bRqbk1/pp3p1p/2p3p1/4p3/4P3/1B3Q2/P1P2PPP/5RK1 b - - 1 18,e8d8 f3f7 g8h8 f7g8,1062,76,100,379,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/a5HuqZZn/black#36,Vienna_Game Vienna_Game_Max_Lange_Defense
0582U,r4rn1/pp1Q4/5pkp/2p5/2B1bqP1/P1P5/1PP1K3/4R3 b - - 3 28,f8d8 d7f7 g6g5 f7h5,1817,79,85,101,mate mateIn2 middlegame short,https://lichess.org/dhS1k1qE/black#56,
0585O,k5r1/ppQ2p1p/2p3q1/1P1p4/4r3/4P1PP/P4P2/R1R3K1 b - - 2 26,c6b5 c7c8 g8c8 c1c8,640,97,86,1207,backRankMate endgame master masterVsMaster mate mateIn2 sacrifice short,https://lichess.org/GBr8dUmA/black#52,
058xl,4Q3/3R3p/7k/2P5/1P6/3Q2p1/5qP1/7K w - - 3 40,e8a8 f2e1 d3f1 e1f1,1184,76,76,146,endgame mate mateIn2 short,https://lichess.org/htJMG0up#79,
0597t,1r1qnk2/p2p2pp/b1pNp3/4P3/2P2Q2/8/PP2B1PP/6K1 b - - 1 19,f8g8 f4f7 g8h8 f7f8,991,80,94,772,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gtTF62f8/black#38,Sicilian_Defense Sicilian_Defense_Open
05Ake,1k4r1/ppp2q2/2n5/7p/3PR3/2PB4/PP1Q2KP/RN6 w - - 1 24,g2h1 f7f3 d2g2 f3g2,1421,76,94,5821,mate mateIn2 middlegame short,https://lichess.org/jwhvXang#47,
05CX6,rn3rk1/5p1n/3qp1NP/3p4/p2P2Q1/1pP1PP2/1P6/2KR2NR b - - 0 24,f7g6 g4g6 g8h8 g6g7,940,82,100,98,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/QJFWJKxt/black#48,
05CdA,r1b2rk1/2p2pp1/p1n4p/2b5/2P1B3/PP2P1qP/1B1N4/R2QK1NR w KQ - 0 16,e1e2 g3e3 e2f1 e3f2,1090,80,93,2337,mate mateIn2 opening short,https://lichess.org/idofjVEk#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
05CfQ,8/8/p5R1/kp6/8/Pr6/1P5r/1RK5 b - - 5 50,b3f3 b2b4 a5a4 g6a6,978,81,94,360,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/vFivjBpH/black#100,
05Cys,5r1k/ppp5/3p4/4P3/4Prnp/3P1PqP/PP1Q2P1/R4R1K w - - 0 29,f3g4 f4f1 a1f1 f8f1,997,85,91,62,endgame kingsideAttack mate mateIn2 short,https://lichess.org/ggSellbE#57,
05DYd,r1b1qbkr/pp2p1pp/1nnpP3/6N1/3P4/5Q2/PP3PPP/RNB1K2R b KQ - 4 11,h7h6 f3f7 e8f7 e6f7,1236,77,83,899,advancedPawn kingsideAttack mate mateIn2 opening short,https://lichess.org/xNrCfB6o/black#22,Sicilian_Defense Sicilian_Defense_Alapin_Variation
05EKx,r1b3k1/pp4pp/5q2/3pN3/2pP4/7P/PP3QP1/R3K3 b Q - 0 22,f6b6 f2f7 g8h8 f7e8,1014,76,88,802,backRankMate endgame mate mateIn2 short,https://lichess.org/j3vuBnpK/black#44,
05ERf,5r1k/8/2np4/ppp1p1R1/5r2/2PP1N2/PP1K4/R7 b - - 0 34,f4f3 a1h1 f3h3 h1h3,1034,77,98,666,endgame mate mateIn2 short,https://lichess.org/E8sXDhth/black#68,
05F17,r3rk2/4q3/6QP/p2p4/PbN5/1P3P1N/1BP5/2K4R w - - 1 30,h6h7 e7e1 h1e1 e8e1,1431,77,77,134,mate mateIn2 middlegame pillsburysMate queensideAttack sacrifice short,https://lichess.org/ajhltoJ8#59,
05F8f,4r1k1/p5pp/2R1P1p1/1p1p4/3b1P2/PP1P2P1/6KP/8 b - - 4 30,e8e7 c6c8 e7e8 c8e8,923,91,100,93,endgame mate mateIn2 short,https://lichess.org/h8D2HBPR/black#60,
05Fdt,r2r4/5k1p/p1Q5/4q3/1PP2n2/P7/5PPP/4R1K1 w - - 0 34,e1e5 d8d1 e5e1 d1e1,822,108,96,461,endgame mate mateIn2 short,https://lichess.org/0pXPodYD#67,
05FfT,5r1k/6pp/3p4/2p5/Rp6/2b1BQN1/5PK1/4q3 b - - 1 38,f8f3 a4a8 f3f8 a8f8,881,78,75,96,backRankMate endgame mate mateIn2 short,https://lichess.org/WdlRC8w4/black#76,
05FhO,3r4/ppR5/6kp/8/5P1P/1N6/PP1pr2K/3R4 w - - 1 41,h2g3 d8d3 g3g4 h6h5,967,371,100,9,endgame mate mateIn2 short,https://lichess.org/SJa2JJIv#81,
05FzB,r2q1rk1/1pp2p2/p1n1Bp1B/8/Pb1N4/1Q6/5PPP/R5K1 b - - 2 20,c6d4 b3g3 g8h7 g3g7,1301,74,96,26122,mate mateIn2 middlegame short,https://lichess.org/7qrO68tc/black#40,
05GqZ,4R3/4Pkpp/8/3N1K2/8/p7/rp6/8 b - - 0 40,f7e8 f5e6 g7g6 d5c7,1225,76,80,207,endgame mate mateIn2 short,https://lichess.org/RgxY9hQe/black#80,
05Gv1,6k1/p1p2ppp/6r1/2p2b2/Q1Pq1P2/NP3P2/P6P/4R2K b - - 0 24,f5d7 e1e8 d7e8 a4e8,907,76,100,429,endgame kingsideAttack mate mateIn2 sacrifice short xRayAttack,https://lichess.org/vTx38UJP/black#48,
05Gw6,7k/5Qbp/2np1p2/2P1pPpB/1p1pP3/3q1RKP/1P1B2P1/7r b - - 1 33,d3d2 f7e8 g7f8 e8f8,1088,83,86,41,fork mate mateIn2 middlegame short,https://lichess.org/duxNiKCu/black#66,
05HCz,r5k1/p2b1rp1/2pP3p/4R3/8/3Q4/PB3qPP/4R2K w - - 0 29,e5e2 f2f1 e1f1 f7f1,968,89,90,207,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/nvEMnYZV#57,
05Hgo,6k1/7p/bPBB4/5pp1/3P4/4P1PK/5P1P/4n3 w - - 0 40,b6b7 a6f1 c6g2 f1g2,1827,75,88,1041,endgame mate mateIn2 short,https://lichess.org/f1UzRY4P#79,
05Iue,5k2/1R3pp1/7p/5N1P/8/r1P2P2/5KP1/3b4 b - - 1 39,a3c3 b7b8 c3c8 b8c8,605,95,97,248,endgame mate mateIn2 short,https://lichess.org/EGdvQKHr/black#78,
05JCD,1bq1r1k1/p4ppp/1p6/3Q4/3P4/P3B2P/1P3PP1/3R2K1 w - - 3 27,d1c1 c8c1 e3c1 e8e1,933,78,100,138,endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/iftsnAhk#53,
05JMW,2bnNb1r/r4ppp/p3p2k/1p2N3/1B4PP/8/PP3P2/2KR3R b - - 2 20,f8b4 g4g5 h6h5 e8g7,1697,77,96,3822,deflection mate mateIn2 middlegame short,https://lichess.org/q79LzrAQ/black#40,
